Start,End,Label,Start Sample,End Sample,len-1,mean-1,std-1,rms-1,mav-1,iEMG-1,wl-1,zcr-1,spec_entropy-1,median_freq-1,skew-1,kurtosis-1,len-2,mean-2,std-2,rms-2,mav-2,iEMG-2,wl-2,zcr-2,spec_entropy-2,median_freq-2,skew-2,kurtosis-2,len-3,mean-3,std-3,rms-3,mav-3,iEMG-3,wl-3,zcr-3,spec_entropy-3,median_freq-3,skew-3,kurtosis-3,len-4,mean-4,std-4,rms-4,mav-4,iEMG-4,wl-4,zcr-4,spec_entropy-4,median_freq-4,skew-4,kurtosis-4,len-5,mean-5,std-5,rms-5,mav-5,iEMG-5,wl-5,zcr-5,spec_entropy-5,median_freq-5,skew-5,kurtosis-5,len-6,mean-6,std-6,rms-6,mav-6,iEMG-6,wl-6,zcr-6,spec_entropy-6,median_freq-6,skew-6,kurtosis-6,len-7,mean-7,std-7,rms-7,mav-7,iEMG-7,wl-7,zcr-7,spec_entropy-7,median_freq-7,skew-7,kurtosis-7,len-8,mean-8,std-8,rms-8,mav-8,iEMG-8,wl-8,zcr-8,spec_entropy-8,median_freq-8,skew-8,kurtosis-8,len-9,mean-9,std-9,rms-9,mav-9,iEMG-9,wl-9,zcr-9,spec_entropy-9,median_freq-9,skew-9,kurtosis-9,len-10,mean-10,std-10,rms-10,mav-10,iEMG-10,wl-10,zcr-10,spec_entropy-10,median_freq-10,skew-10,kurtosis-10,file
1.8177777777777777,1.8261224489795918,Negative,20041.0,20133.0,10,-0.07398071140050888,0.0009176408057101071,0.07398640364408493,0.07398071140050888,0.73980712890625,0.00701904296875,0,0.8857559561729431,1102.5,0.11455190181732178,-1.633110523223877,10,-0.07374267280101776,0.001495000091381371,0.0737578272819519,0.07374267280101776,0.7374267578125,0.0091552734375,0,1.5095651149749756,2205.0,-0.7998130321502686,-0.2590348720550537,9,-0.0714348703622818,0.0015616584569215775,0.07145193219184875,0.0714348703622818,0.642913818359375,0.01104736328125,0,1.2832409143447876,1225.0,-0.18886755406856537,-1.0827330350875854,9,-0.0723029226064682,0.0012518224539235234,0.07231376320123672,0.0723029226064682,0.650726318359375,0.011383056640625,0,1.3820371627807617,2450.0,-0.19098789989948273,-1.1977249383926392,9,-0.0752495676279068,0.0010675607481971383,0.07525713741779327,0.0752495676279068,0.67724609375,0.006988525390625,0,1.302992582321167,2450.0,-1.5725175142288208,1.4785752296447754,9,-0.0776401087641716,0.0007305041654035449,0.07764354348182678,0.0776401087641716,0.698760986328125,0.007232666015625,0,1.4599162340164185,2450.0,0.4589516222476959,0.4001333713531494,9,-0.0755954310297966,0.0022571294102817774,0.07562912255525589,0.0755954310297966,0.68035888671875,0.009918212890625,0,1.2108031511306763,1225.0,-0.4192330837249756,-1.5035845041275024,9,-0.0744120255112648,0.0013299192069098353,0.0744239091873169,0.0744120255112648,0.669708251953125,0.012603759765625,0,1.2185685634613037,2450.0,0.8235889077186584,-0.8897714614868164,9,-0.0799696147441864,0.0027702203951776028,0.0800175815820694,0.0799696147441864,0.7197265625,0.014434814453125,0,1.387033462524414,1225.0,0.08791133016347885,-1.6114338636398315,9,-0.0725199356675148,0.007936578243970871,0.07295293360948563,0.0725199356675148,0.652679443359375,0.02520751953125,0,0.6599644422531128,1225.0,0.5937978625297546,-1.032470464706421,../data/Spontanaktivität/filtered_HC280963_segment_2.wav
2.10421768707483,2.11718820861678,Negative,23199.0,23342.0,15,-0.06533203274011612,0.0011910564498975873,0.06534288823604584,0.06533203274011612,0.97998046875,0.010833740234375,0,1.8353652954101562,1469.9999999999998,0.5187289714813232,-0.041961669921875,15,-0.06545817106962204,0.0011078885290771723,0.06546754390001297,0.06545817106962204,0.98187255859375,0.01275634765625,0,1.5651686191558838,734.9999999999999,0.5738458633422852,0.21202397346496582,15,-0.06323038786649704,0.0010656107915565372,0.06323936581611633,0.06323038786649704,0.948455810546875,0.013214111328125,0,1.2811599969863892,1469.9999999999998,-0.17510472238063812,-1.1740728616714478,14,-0.0657697394490242,0.0013715391978621483,0.0657840371131897,0.0657697394490242,0.9207763671875,0.015411376953125,0,1.8110207319259644,1575.0,-0.6272485852241516,-0.24360251426696777,14,-0.0683724507689476,0.0017739881295710802,0.0683954656124115,0.0683724507689476,0.95721435546875,0.0205078125,0,1.1698838472366333,1575.0,0.4106905460357666,-0.6364302635192871,14,-0.0702144056558609,0.002146146958693862,0.07024719566106796,0.0702144056558609,0.983001708984375,0.020050048828125,0,1.3742274045944214,787.5,0.482059121131897,-0.5768423080444336,14,-0.0693228617310524,0.0007759694708511233,0.0693272054195404,0.0693228617310524,0.97052001953125,0.01043701171875,0,1.9358972311019897,3150.0,0.28751710057258606,-1.2507479190826416,14,-0.0695975199341774,0.0018040330614894629,0.06962089240550995,0.0695975199341774,0.974365234375,0.024383544921875,0,1.225956916809082,3150.0,-0.10307197272777557,-1.4050674438476562,14,-0.0726383775472641,0.0014960808912292123,0.07265377789735794,0.0726383775472641,1.016937255859375,0.019805908203125,0,1.3537657260894775,2362.5,0.5658695697784424,0.7091386318206787,14,-0.0739179328083992,0.0013894648291170597,0.07393099367618561,0.0739179328083992,1.03485107421875,0.01611328125,0,1.8391889333724976,2362.5,-0.7034574151039124,-0.663337230682373,../data/Spontanaktivität/filtered_HC280963_segment_2.wav
1.5732426303854876,1.5825850340136054,Negative,17345.0,17448.0,11,-0.06884210556745529,0.001639027614146471,0.06886161863803864,0.06884210556745529,0.75726318359375,0.0098876953125,0,0.9621044993400574,1002.2727272727273,-0.4063796103000641,0.46118831634521484,11,-0.06940252333879471,0.0006586320814676583,0.06940564513206482,0.06940252333879471,0.763427734375,0.006103515625,0,1.2788589000701904,3006.818181818182,-0.1748456358909607,-0.13340163230895996,11,-0.07012384384870529,0.00165695755276829,0.07014341652393341,0.07012384384870529,0.7713623046875,0.015228271484375,0,1.5560612678527832,3006.818181818182,-0.5991694331169128,1.1419682502746582,10,-0.070220947265625,0.006117187440395355,0.0704868882894516,0.070220947265625,0.70220947265625,0.01715087890625,0,0.6695001125335693,1102.5,0.18182702362537384,-1.7776434421539307,10,-0.0527496337890625,0.004849150776863098,0.05297205224633217,0.0527496337890625,0.527496337890625,0.025543212890625,0,0.8832141160964966,1102.5,0.044594656676054,-1.5297356843948364,10,-0.06365966796875,0.0010910620912909508,0.06366901844739914,0.06365966796875,0.6365966796875,0.007904052734375,0,1.329023838043213,1102.5,-1.0861632823944092,0.4200141429901123,10,-0.069976806640625,0.0016027394449338317,0.06999515742063522,0.069976806640625,0.69976806640625,0.0106201171875,0,1.5174325704574585,1102.5,0.6613032221794128,-0.8608214855194092,10,-0.07213439792394638,0.0010054187150672078,0.07214140892028809,0.07213439792394638,0.721343994140625,0.00634765625,0,1.6657496690750122,2205.0,1.0218292474746704,0.3058655261993408,10,-0.07245483249425888,0.0014550710329785943,0.07246944308280945,0.07245483249425888,0.72454833984375,0.010223388671875,0,1.2407982349395752,2205.0,0.0034900112077593803,-1.1460191011428833,10,-0.07050780951976776,0.0013251237105578184,0.07052025943994522,0.07050780951976776,0.705078125,0.012847900390625,0,1.5576032400131226,2205.0,-0.06300999969244003,-1.0972410440444946,../data/Spontanaktivität/filtered_HC280963_segment_2.wav
3.133605442176871,3.1434920634920633,Negative,34548.0,34657.0,11,-0.022297251969575882,0.0027223157230764627,0.02246282435953617,0.022297251969575882,0.245269775390625,0.013519287109375,0,1.1040081977844238,1002.2727272727273,0.4941733181476593,-0.6782069206237793,11,-0.01746160350739956,0.0005819209036417305,0.017471296712756157,0.01746160350739956,0.19207763671875,0.00640869140625,0,1.6502892971038818,3006.818181818182,-0.3316555917263031,-1.2685283422470093,11,-0.018388228490948677,0.0019925374072045088,0.018495868891477585,0.018388228490948677,0.2022705078125,0.017242431640625,0,1.304071307182312,2004.5454545454545,-0.88382887840271,-0.2075507640838623,11,-0.020435679703950882,0.00109409773722291,0.020464947447180748,0.020435679703950882,0.22479248046875,0.011810302734375,0,1.5209605693817139,4009.090909090909,-0.8881056308746338,0.2993204593658447,11,-0.020263671875,0.00109678169246763,0.020293332636356354,0.020263671875,0.222900390625,0.015106201171875,0,0.975717306137085,5011.363636363636,-0.6074188947677612,-0.9747421741485596,11,-0.017963755875825882,0.001557852141559124,0.018031179904937744,0.017963755875825882,0.197601318359375,0.009979248046875,0,0.985107421875,1002.2727272727273,-0.0899074599146843,-1.0808261632919312,11,-0.018374355509877205,0.0023289332166314125,0.01852136291563511,0.018374355509877205,0.202117919921875,0.017486572265625,0,1.5043572187423706,2004.5454545454545,0.740030825138092,-0.0035734176635742188,11,-0.021007191389799118,0.0018078939756378531,0.021084841340780258,0.021007191389799118,0.2310791015625,0.014251708984375,0,1.395745038986206,1002.2727272727273,0.11169682443141937,-1.2601170539855957,11,-0.021412242203950882,0.0013932307483628392,0.021457521244883537,0.021412242203950882,0.23553466796875,0.013153076171875,0,1.336793065071106,1002.2727272727273,-0.3633565604686737,-0.6662287712097168,10,-0.01922912523150444,0.0011211585951969028,0.019261782988905907,0.01922912523150444,0.192291259765625,0.013427734375,0,1.2824923992156982,3307.5,0.0826883465051651,0.6330323219299316,../data/Spontanaktivität/filtered_HC280963_segment_2.wav
1.756734693877551,1.7648979591836735,Negative,19368.0,19458.0,9,-0.0622795969247818,0.004406190011650324,0.062435269355773926,0.0622795969247818,0.560516357421875,0.013580322265625,0,0.8164966702461243,1225.0,0.22402328252792358,-1.1557306051254272,9,-0.071746826171875,0.0010071314172819257,0.07175389677286148,0.071746826171875,0.645721435546875,0.00628662109375,0,1.5270147323608398,2450.0,1.12186598777771,0.4780905246734619,9,-0.0700920969247818,0.0018777489895001054,0.07011724263429642,0.0700920969247818,0.630828857421875,0.0123291015625,0,1.3897216320037842,1225.0,-0.44095826148986816,-0.23268723487854004,9,-0.0710008442401886,0.002226464217528701,0.07103573530912399,0.0710008442401886,0.639007568359375,0.010162353515625,0,1.0587941408157349,1225.0,0.5188568234443665,-1.0714242458343506,9,-0.07171630859375,0.001520784106105566,0.07173243165016174,0.07171630859375,0.64544677734375,0.0098876953125,0,1.3038123846054077,2450.0,-0.09544890373945236,-1.3960514068603516,9,-0.0731675922870636,0.0020085580181330442,0.07319515198469162,0.0731675922870636,0.65850830078125,0.016326904296875,0,1.375054121017456,2450.0,0.22497321665287018,-0.9088900089263916,9,-0.0737338587641716,0.0013849171809852123,0.07374686747789383,0.0737338587641716,0.663604736328125,0.009307861328125,0,0.9970369338989258,1225.0,0.07383129745721817,-1.3631386756896973,9,-0.0721333846449852,0.0011917928932234645,0.07214322686195374,0.0721333846449852,0.649200439453125,0.00762939453125,0,1.104030966758728,1225.0,-0.643776535987854,-0.24202418327331543,9,-0.0720791295170784,0.0017951233312487602,0.07210148125886917,0.0720791295170784,0.648712158203125,0.010101318359375,0,1.4406764507293701,2450.0,-1.0911157131195068,-0.08739256858825684,9,-0.075897216796875,0.0028740582056343555,0.07595161348581314,0.075897216796875,0.683074951171875,0.01080322265625,0,0.9195703268051147,1225.0,-0.944629430770874,-0.6023800373077393,../data/Spontanaktivität/filtered_HC280963_segment_2.wav
2.0722902494331064,2.081360544217687,Negative,22847.0,22947.0,10,-0.06972961127758026,0.0014114469522610307,0.06974389404058456,0.06972961127758026,0.697296142578125,0.013458251953125,0,1.5441886186599731,4410.0,0.17823214828968048,-0.18728876113891602,10,-0.06610412895679474,0.0009767006849870086,0.06611134111881256,0.06610412895679474,0.661041259765625,0.01116943359375,0,1.4551811218261719,4410.0,0.5839954018592834,0.31139183044433594,10,-0.06774292141199112,0.001284771948121488,0.06775509566068649,0.06774292141199112,0.67742919921875,0.011505126953125,0,1.4766409397125244,3307.5,0.07515669614076614,-0.6463046073913574,10,-0.06891479343175888,0.0013853636337444186,0.06892871856689453,0.06891479343175888,0.68914794921875,0.0126953125,0,1.3157527446746826,2205.0,0.16472965478897095,-1.122011661529541,10,-0.07107849419116974,0.0011085444130003452,0.07108713686466217,0.07107849419116974,0.710784912109375,0.009674072265625,0,1.515256643295288,3307.5,0.452047735452652,-0.6602199077606201,10,-0.069732666015625,0.001830240711569786,0.06975667923688889,0.069732666015625,0.69732666015625,0.009796142578125,0,1.349494218826294,3307.5,0.6490123867988586,-0.5557594299316406,10,-0.0653228759765625,0.0011123856529593468,0.06533234566450119,0.0653228759765625,0.653228759765625,0.009063720703125,0,1.1948634386062622,1102.5,-1.0313326120376587,-0.17399835586547852,10,-0.0659332275390625,0.0010362729663029313,0.06594137102365494,0.0659332275390625,0.659332275390625,0.008544921875,0,0.9807367920875549,1102.5,-0.4559881389141083,-0.660616397857666,10,-0.06716613471508026,0.0020954469218850136,0.06719881296157837,0.06716613471508026,0.671661376953125,0.0106201171875,0,0.8488967418670654,1102.5,0.076941579580307,-1.4472465515136719,10,-0.06882324069738388,0.002231242135167122,0.06885939836502075,0.06882324069738388,0.688232421875,0.010162353515625,0,0.952144980430603,1102.5,-0.41722261905670166,-1.0618274211883545,../data/Spontanaktivität/filtered_HC280963_segment_2.wav
0.41523809523809524,0.4235827664399093,Negative,4578.0,4670.0,10,-0.0038421631325036287,0.0013716929825022817,0.004079676233232021,0.0038421631325036287,0.038421630859375,0.010406494140625,0,1.1958057880401611,1102.5,-0.5149608850479126,-0.9263739585876465,10,-0.0046325684525072575,0.001996596110984683,0.005044510588049889,0.0046325684525072575,0.04632568359375,0.01275634765625,0,1.3775697946548462,1102.5,-0.9204410910606384,-0.33347487449645996,9,-0.004977756179869175,0.0014511774061247706,0.005184975452721119,0.004977756179869175,0.0447998046875,0.010589599609375,0,1.1724046468734741,1225.0,0.6981878280639648,0.31241703033447266,9,-0.008748372085392475,0.002462591975927353,0.009088365361094475,0.008748372085392475,0.0787353515625,0.00836181640625,0,1.001381516456604,1225.0,0.04823063686490059,-1.5707249641418457,9,-0.01202392578125,0.002558992011472583,0.01229321863502264,0.01202392578125,0.10821533203125,0.013153076171875,0,0.8432364463806152,1225.0,0.21180394291877747,-1.213590383529663,9,-0.01220024935901165,0.002694193972274661,0.012494189664721489,0.01220024935901165,0.10980224609375,0.01751708984375,0,1.2002038955688477,1225.0,0.2356301248073578,-1.6242836713790894,9,-0.012417263351380825,0.0017928739544004202,0.012546028010547161,0.012417263351380825,0.11175537109375,0.00958251953125,0,1.0671874284744263,1225.0,1.8303279876708984,2.0663881301879883,9,0.0014275445137172937,0.004474009852856398,0.004696237854659557,0.00441826693713665,0.039764404296875,0.02197265625,2,0.8931663632392883,1225.0,-0.4231695234775543,-1.4142895936965942,9,-0.00742255337536335,0.0027711789589375257,0.007922987453639507,0.00742255337536335,0.066802978515625,0.0098876953125,0,0.9022818803787231,1225.0,0.4279792904853821,-1.405821442604065,9,-0.01183403842151165,0.0015009752241894603,0.011928847059607506,0.01183403842151165,0.10650634765625,0.006561279296875,0,0.6123846173286438,1225.0,-0.746881365776062,-0.3597087860107422,../data/Spontanaktivität/filtered_HC280963_segment_2.wav
1.9023129251700681,1.915374149659864,Negative,20973.0,21117.0,15,-0.04622802883386612,0.010994147509336472,0.047517381608486176,0.04622802883386612,0.69342041015625,0.0626220703125,0,1.0303224325180054,734.9999999999999,0.3791642487049103,-1.3088865280151367,15,-0.065216064453125,0.001976508880034089,0.06524600088596344,0.065216064453125,0.978240966796875,0.026947021484375,0,1.4211517572402954,2204.9999999999995,-0.02597830817103386,-0.8296470642089844,15,-0.06539306789636612,0.0019150584703311324,0.06542109698057175,0.06539306789636612,0.98089599609375,0.013946533203125,0,1.4849778413772583,734.9999999999999,-0.8600364923477173,-0.35664987564086914,15,-0.06872761994600296,0.0012796277878805995,0.06873953342437744,0.06872761994600296,1.030914306640625,0.015045166015625,0,1.547551155090332,2204.9999999999995,-0.0555882565677166,-0.8280899524688721,14,-0.0583081915974617,0.0031101976055651903,0.058391083031892776,0.0583081915974617,0.816314697265625,0.01519775390625,0,1.1158193349838257,787.5,-0.6250232458114624,-0.9829349517822266,14,-0.0613141730427742,0.0030789682641625404,0.061391431838274,0.0613141730427742,0.8583984375,0.01702880859375,0,1.447545051574707,1575.0,-0.447983980178833,-0.7725365161895752,14,-0.0619964599609375,0.007033308502286673,0.06239413470029831,0.0619964599609375,0.867950439453125,0.0299072265625,0,0.8170471787452698,787.5,1.222756028175354,0.30184102058410645,14,-0.0572400763630867,0.007837507873773575,0.05777415260672569,0.0572400763630867,0.801361083984375,0.0223388671875,0,0.521915853023529,787.5,0.19804386794567108,-1.3862404823303223,14,-0.0635266974568367,0.0024938296992331743,0.0635756254196167,0.0635266974568367,0.889373779296875,0.013763427734375,0,1.1983349323272705,787.5,0.16948986053466797,-1.4229493141174316,14,-0.0594896599650383,0.00226282118819654,0.05953267961740494,0.0594896599650383,0.832855224609375,0.02374267578125,0,1.584695816040039,3150.0,0.023381205275654793,-0.875985860824585,../data/Spontanaktivität/filtered_HC280963_segment_2.wav
2.9815873015873016,2.98875283446712,Negative,32872.0,32951.0,8,-0.046787261962890625,0.0009715952328406274,0.04679735004901886,0.046787261962890625,0.374298095703125,0.0081787109375,0,1.1046359539031982,4134.375,-0.5949090123176575,-0.4269840717315674,8,-0.049327850341796875,0.000865852227434516,0.04933544620871544,0.049327850341796875,0.394622802734375,0.006927490234375,0,1.3144153356552124,2756.25,0.18067766726016998,-1.6762323379516602,8,-0.049835205078125,0.001079606474377215,0.04984689876437187,0.049835205078125,0.398681640625,0.008209228515625,0,0.9019704461097717,1378.125,0.03902990370988846,-1.1460224390029907,8,-0.048648834228515625,0.0010150751331821084,0.04865942522883415,0.048648834228515625,0.389190673828125,0.007232666015625,0,1.1905874013900757,2756.25,0.6582937836647034,0.010372400283813477,8,-0.04744720458984375,0.0009106505895033479,0.04745594412088394,0.04744720458984375,0.37957763671875,0.008941650390625,0,1.0840245485305786,4134.375,0.015633920207619667,-0.8806283473968506,8,-0.048480987548828125,0.0010496380273252726,0.048492349684238434,0.048480987548828125,0.387847900390625,0.00445556640625,0,1.1011180877685547,1378.125,0.05734376609325409,-1.1198766231536865,8,-0.050418853759765625,0.0016443735221400857,0.05044566094875336,0.050418853759765625,0.403350830078125,0.009063720703125,0,1.4389935731887817,1378.125,0.7704628109931946,0.11508655548095703,8,-0.050769805908203125,0.0014878639485687017,0.050791602581739426,0.050769805908203125,0.406158447265625,0.005340576171875,0,1.1376763582229614,1378.125,-0.6791458129882812,-0.9248988628387451,8,-0.052097320556640625,0.0016330780927091837,0.05212290957570076,0.052097320556640625,0.416778564453125,0.011138916015625,0,1.4309443235397339,2756.25,0.9431689977645874,-0.21414995193481445,7,-0.0526907779276371,0.0008027683943510056,0.052696891129016876,0.0526907779276371,0.36883544921875,0.004608154296875,0,0.7525249719619751,1575.0,0.1994951367378235,-1.1301487684249878,../data/Spontanaktivität/filtered_HC280963_segment_2.wav
2.7622675736961453,2.7746031746031745,Negative,30454.0,30590.0,14,-0.01818411611020565,0.0013979134382680058,0.018237769603729248,0.01818411611020565,0.25457763671875,0.017425537109375,0,1.5219470262527466,787.5,-0.6599617600440979,-0.7815024852752686,14,-0.02166748046875,0.001050025224685669,0.021692907437682152,0.02166748046875,0.3033447265625,0.014923095703125,0,1.7919952869415283,2362.5,-0.0228104330599308,-1.038562297821045,14,-0.02081734873354435,0.0016572019085288048,0.02088320627808571,0.02081734873354435,0.29144287109375,0.016143798828125,0,1.2765108346939087,1575.0,-0.13526396453380585,-0.8670940399169922,14,-0.02072797529399395,0.0018633644795045257,0.02081156149506569,0.02072797529399395,0.290191650390625,0.021270751953125,0,1.6042735576629639,2362.5,1.2666507959365845,1.3439111709594727,14,-0.025177001953125,0.0015940661542117596,0.025227414444088936,0.025177001953125,0.35247802734375,0.020751953125,0,1.7810872793197632,1575.0,-0.28158605098724365,-1.1670489311218262,14,-0.0257895328104496,0.0011890372261404991,0.02581693045794964,0.0257895328104496,0.361053466796875,0.00927734375,0,1.5035144090652466,1575.0,-0.023783095180988312,-1.5523929595947266,13,-0.02515118010342121,0.0012446963228285313,0.025181960314512253,0.02515118010342121,0.32696533203125,0.01263427734375,0,1.705785870552063,1696.153846153846,1.7673170566558838,2.8296446800231934,13,-0.030440110713243484,0.0016099339118227363,0.03048265539109707,0.030440110713243484,0.395721435546875,0.0174560546875,0,1.7728087902069092,2544.230769230769,0.7716161012649536,0.30246806144714355,13,-0.030325083062052727,0.001777023309841752,0.03037710301578045,0.030325083062052727,0.39422607421875,0.009246826171875,0,1.1741677522659302,848.076923076923,0.9731329083442688,-0.19292426109313965,13,-0.02924053557217121,0.0017684745835140347,0.0292939655482769,0.02924053557217121,0.380126953125,0.0115966796875,0,1.2144043445587158,848.076923076923,-0.4000902771949768,-1.023600697517395,../data/Spontanaktivität/filtered_HC280963_segment_2.wav
0.6530612244897959,0.6668480725623582,Negative,7200.0,7352.0,16,-0.039272308349609375,0.002778919879347086,0.03937050327658653,0.039272308349609375,0.62835693359375,0.014923095703125,0,1.0084642171859741,689.0625,-0.0021577104926109314,-1.4713231325149536,16,-0.04107475280761719,0.0014662524918094277,0.041100915521383286,0.04107475280761719,0.657196044921875,0.019989013671875,0,1.7851331233978271,2067.1875,0.9656456708908081,0.28449416160583496,15,-0.04243367537856102,0.0015940137673169374,0.04246360436081886,0.04243367537856102,0.636505126953125,0.019256591796875,0,1.4737319946289062,1469.9999999999998,-0.14162124693393707,-1.0186593532562256,15,-0.04481201246380806,0.0017841276712715626,0.0448475107550621,0.04481201246380806,0.67218017578125,0.0142822265625,0,1.5038528442382812,734.9999999999999,0.13476140797138214,-1.488409399986267,15,-0.04331258311867714,0.0011417254572734237,0.04332762584090233,0.04331258311867714,0.649688720703125,0.0172119140625,0,1.6657809019088745,2204.9999999999995,-0.055699821561574936,-0.9574439525604248,15,-0.04164225235581398,0.0017815876053646207,0.04168034344911575,0.04164225235581398,0.6246337890625,0.0218505859375,0,1.6468262672424316,1469.9999999999998,0.06732184439897537,-0.6457107067108154,15,-0.04168497771024704,0.0016526696272194386,0.04171772301197052,0.04168497771024704,0.625274658203125,0.022216796875,0,1.7172014713287354,2204.9999999999995,-0.5858139395713806,0.08931255340576172,15,-0.04713338240981102,0.0022911871783435345,0.04718903452157974,0.04713338240981102,0.707000732421875,0.01953125,0,1.1185723543167114,734.9999999999999,-0.30454331636428833,-0.7840356826782227,15,-0.04941406100988388,0.0009941550670191646,0.04942405968904495,0.04941406100988388,0.7412109375,0.012420654296875,0,1.6086077690124512,2204.9999999999995,0.5092239379882812,-1.0555059909820557,15,-0.04741617664694786,0.001110183889977634,0.047429170459508896,0.04741617664694786,0.71124267578125,0.017486572265625,0,1.6887011528015137,2939.9999999999995,0.12913373112678528,-1.1005207300186157,../data/Spontanaktivität/filtered_HC280963_segment_2.wav
1.0855328798185941,1.0956009070294785,Negative,11968.0,12079.0,12,-0.0679473876953125,0.001800515572540462,0.06797123700380325,0.0679473876953125,0.81536865234375,0.01025390625,0,1.184136986732483,918.75,0.7851595878601074,-0.7733938694000244,11,-0.064666748046875,0.0016139468643814325,0.06468688696622849,0.064666748046875,0.711334228515625,0.018524169921875,0,1.4713432788848877,2004.5454545454545,-0.22308361530303955,-0.9913115501403809,11,-0.06909456849098206,0.002093775663524866,0.06912628561258316,0.06909456849098206,0.760040283203125,0.015411376953125,0,1.3690701723098755,2004.5454545454545,-0.5384556651115417,-1.0344196557998657,11,-0.06949684768915176,0.0012806870508939028,0.06950864940881729,0.06949684768915176,0.76446533203125,0.007110595703125,0,1.1574985980987549,1002.2727272727273,0.11032942682504654,-1.0104891061782837,11,-0.06927767395973206,0.0010017657186836004,0.06928491592407227,0.06927767395973206,0.762054443359375,0.008544921875,0,1.418967604637146,2004.5454545454545,0.19365708529949188,-1.5385591983795166,11,-0.06949129700660706,0.001459368853829801,0.06950662285089493,0.06949129700660706,0.764404296875,0.016082763671875,0,1.3540030717849731,3006.818181818182,-0.6463552713394165,-0.03939223289489746,11,-0.07014603912830353,0.0010619036620482802,0.07015407830476761,0.07014603912830353,0.7716064453125,0.009124755859375,0,1.4259084463119507,2004.5454545454545,1.254342794418335,1.1836109161376953,11,-0.06928877532482147,0.0009112043189816177,0.0692947655916214,0.06928877532482147,0.762176513671875,0.008880615234375,0,1.516127109527588,1002.2727272727273,-0.208364799618721,-0.20137310028076172,11,-0.06886985152959824,0.0013125520199537277,0.06888235360383987,0.06886985152959824,0.757568359375,0.007598876953125,0,1.1535279750823975,1002.2727272727273,0.10711479932069778,-1.1111305952072144,11,-0.06678355485200882,0.0034742129500955343,0.06687386333942413,0.06678355485200882,0.734619140625,0.010894775390625,0,1.001104474067688,1002.2727272727273,0.16802476346492767,-1.9142009019851685,../data/Spontanaktivität/filtered_HC280963_segment_2.wav
1.2697505668934241,1.2830839002267573,Negative,13999.0,14146.0,15,-0.05881144106388092,0.0035447690170258284,0.058918170630931854,0.05881144106388092,0.882171630859375,0.029266357421875,0,1.1690864562988281,734.9999999999999,0.42323189973831177,-0.9377434253692627,15,-0.05614013597369194,0.0011214425321668386,0.056151337921619415,0.05614013597369194,0.84210205078125,0.01336669921875,0,1.7419763803482056,2204.9999999999995,-0.5886939764022827,-0.2407686710357666,15,-0.0551249198615551,0.0015476421685889363,0.05514663830399513,0.0551249198615551,0.826873779296875,0.022735595703125,0,1.6065067052841187,2204.9999999999995,-0.2021646350622177,-1.0497243404388428,15,-0.0590311698615551,0.0018420980777591467,0.05905989930033684,0.0590311698615551,0.885467529296875,0.012237548828125,0,1.5033514499664307,734.9999999999999,-0.24089600145816803,-1.217091679573059,15,-0.05747273936867714,0.0019080187194049358,0.05750440061092377,0.05747273936867714,0.862091064453125,0.024871826171875,0,1.768805742263794,2939.9999999999995,0.06205781549215317,-0.2577548027038574,15,-0.05658365786075592,0.001446282840333879,0.05660213902592659,0.05658365786075592,0.8487548828125,0.028564453125,0,1.4864846467971802,2939.9999999999995,0.45081862807273865,-0.7365460395812988,15,-0.05852661281824112,0.001326968427747488,0.05854165181517601,0.05852661281824112,0.877899169921875,0.0186767578125,0,1.6550105810165405,2939.9999999999995,-0.21701082587242126,-1.0847642421722412,14,-0.0562591552734375,0.0010784505866467953,0.05626949295401573,0.0562591552734375,0.787628173828125,0.010406494140625,0,1.3292797803878784,787.5,-0.04064135625958443,-0.5879030227661133,14,-0.0606427863240242,0.0029403597582131624,0.060714028775691986,0.0606427863240242,0.8489990234375,0.01654052734375,0,0.8607966303825378,787.5,0.2530594766139984,-0.997211217880249,14,-0.0610133595764637,0.001651192782446742,0.06103569269180298,0.0610133595764637,0.85418701171875,0.017181396484375,0,1.8387261629104614,1575.0,-0.2373160570859909,0.1848773956298828,../data/Spontanaktivität/filtered_HC280963_segment_2.wav
