Start,End,Label,Start Sample,End Sample,len,mean,std,rms,mav,iEMG,wl,zcr,spec_entropy,median_freq,skew,kurtosis,file
1.400544,1.415859,Fibrillation,15441.0,15609.856368563684,168,0.011374618,0.0016620061,0.011495398,0.011374618,1.9109358,0.12068808,0,2.658144,393.75,0.0084424608058002,-0.2323367482869947,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
1.472155,1.487057,PSW,16230.517615176152,16394.81029810298,164,0.01648585,0.0016551184,0.016568724,0.01648585,2.7036793,0.10697622,0,2.7415576,537.8048780487806,-0.3545449899280491,-0.2049035925475353,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
1.610825,1.622001,PSW,17759.352303523036,17882.571815718158,123,-0.0011962189,0.005299172,0.0054325094,0.004711666,0.57953495,0.08562882,5,0.95180863,179.26829268292684,-0.3763497807597442,-1.3717069232248806,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
1.731812,1.742682,Fibrillation,19093.237127371274,19213.07249322493,120,0.011337748,0.0027437194,0.011665013,0.011337748,1.3605298,0.106212,0,2.596425,918.75,0.9388453413425286,0.7443516075520153,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
1.888815,1.901295,Fibrillation,20824.19241192412,20961.78116531165,137,0.01361632,0.0037413423,0.014120971,0.01361632,1.8654358,0.0820597,0,1.3591986,160.94890510948906,0.1032147953820692,-1.179752229135796,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
1.54663,1.557499,PSW,17051.59756097561,17171.432926829268,120,0.0065876264,0.0033585234,0.0073943557,0.0065876264,0.7905152,0.084102325,0,2.0928917,183.75,0.8910205448606154,-0.2041126152235355,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
1.751136,1.7612,PSW,19306.277777777777,19417.236449864497,111,0.0065900325,0.0017896228,0.0068287095,0.0065900325,0.7314936,0.07879967,0,2.540371,993.2432432432432,0.2461002547794122,-0.7126902778992856,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
2.052162,2.063975,Fibrillation,22625.095528455284,22755.325880758806,130,0.008157786,0.0043262294,0.009233944,0.008159966,1.0607957,0.07416546,2,1.1596712,169.6153846153846,-0.3017474367779514,-1.0915161902578754,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
2.031491,2.045412,PSW,22397.19241192412,22550.67818428184,153,-0.0044404394,0.0060180384,0.0074789226,0.005983838,0.9155272,0.113416895,5,1.5704281,144.11764705882354,-0.192815479151223,-0.6162890044089235,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
2.168176,2.179566,PSW,23904.14363143632,24029.722899729,125,-0.0002557216,0.0027953559,0.0028070284,0.0022985705,0.2873213,0.09549472,13,2.744825,529.2,0.7120057667738777,0.131308498805784,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
2.214176,2.228017,Fibrillation,24411.29268292683,24563.896341463413,152,0.0007995017,0.0013910109,0.0016044046,0.0012846906,0.19527297,0.103889614,23,3.1180594,2030.9210526315792,-0.1978436572121188,-0.1251094226350808,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
2.376457,2.386002,Fibrillation,26200.439024390245,26305.682926829268,105,-0.0014315472,0.0017119809,0.0022316377,0.0017937314,0.1883418,0.06930277,12,2.7809832,1469.9999999999998,-0.1941964976814244,-0.4543974259584904,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
2.536351,2.552579,Fibrillation,27963.274390243903,28142.189024390245,179,-0.0064946427,0.004571603,0.007942287,0.0069673383,1.2471535,0.15637414,7,2.1257384,123.18435754189944,0.417002672180407,-0.3640290497944436,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
2.57358,2.586467,PSW,28373.725609756097,28515.80487804878,142,0.0022441566,0.004782589,0.0052829348,0.004552375,0.6464373,0.09797388,5,1.3759836,155.28169014084506,-0.1034303170931437,-0.9220784385748666,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
2.259519,2.273838,PSW,24911.2012195122,25069.06707317073,158,0.0016531439,0.0020838736,0.002659965,0.0023230657,0.3670444,0.09981632,10,2.6895182,418.6708860759493,-0.5584601120000777,-0.1315669521489235,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
2.306294,2.319181,PSW,25426.896341463413,25568.975609756097,142,-0.0026761864,0.0054699965,0.006089568,0.0051218993,0.7273097,0.1410427,3,2.3332865,155.28169014084506,2.132796906879994,4.725067269474912,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
2.429436,2.438982,PSW,26784.54268292683,26889.78658536585,105,0.005519957,0.005835208,0.008032409,0.005598846,0.5878788,0.102238685,8,1.6621301,420.0,1.9177633039109925,3.5611441328393827,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
2.695509,2.707064,Fibrillation,29717.9945799458,29845.38753387534,128,0.0048333313,0.0019325922,0.0052053826,0.0048333313,0.6186664,0.083521396,0,2.4664013,516.796875,0.0011004923714775,-0.7686975802566187,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
2.854612,2.868833,Fibrillation,31472.09756097561,31628.88888888889,156,0.0028539998,0.0029042934,0.0040718834,0.0034215646,0.53376406,0.10185909,7,1.8616183,141.34615384615384,-0.189615761875761,-0.3166315895258633,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
2.871499,2.88661,PSW,31658.28726287263,31824.878048780487,166,0.0039849696,0.003029414,0.0050057294,0.0043762405,0.7264559,0.11406296,8,2.310207,132.83132530120483,-0.6185396070224133,-0.7704291107662096,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
3.014843,3.024011,Fibrillation,33238.650406504064,33339.723577235774,101,-0.00868297,0.002069061,0.008926084,0.00868297,0.87697995,0.0701207,0,2.5387464,1964.851485148515,0.0715573602913301,0.1625287843311698,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
3.170693,3.182043,Fibrillation,34956.89430894309,35082.0325203252,126,-0.0027540566,0.006290258,0.0068667443,0.005416378,0.68246365,0.11887408,8,2.0622535,350.0,1.6738609153668889,3.192305915906167,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
3.202561,3.213039,PSW,35308.243902439026,35423.756097560974,115,-0.0029037634,0.0019761056,0.003512383,0.0029917678,0.3440533,0.09029643,9,2.5928664,1342.1739130434785,0.0274970913648675,-0.8734140094419853,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
3.049767,3.059372,PSW,33623.69105691057,33729.57723577236,106,-0.000114672956,0.001522812,0.0015271235,0.0011476933,0.12165548,0.070658915,20,2.7892199,2080.188679245283,-0.826225455241623,1.1722089702405158,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
3.51827,3.525089,PSW,38788.9268292683,38864.10975609756,76,0.010116182,0.0015972225,0.010241496,0.010116182,0.7688298,0.051488288,0,2.3929152,1160.5263157894738,0.6940307418629753,0.1780302537728637,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
3.327329,3.338694,Fibrillation,36683.80487804878,36809.10975609756,126,-0.007002533,0.0020849176,0.007306323,0.007002533,0.88231915,0.10115906,0,2.7300704,1400.0,-0.2809487850025848,-0.4250654582323645,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
3.482354,3.493265,Fibrillation,38392.96341463414,38513.256097560974,121,-0.0025701209,0.0020059478,0.0032602677,0.0027827246,0.33670968,0.089728594,8,2.60073,728.9256198347108,-0.0552331348281836,-0.106907373938661,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
3.365972,3.378246,PSW,37109.84146341463,37245.17073170732,136,-0.00961275,0.0029532753,0.010056183,0.00961275,1.3073341,0.102541134,0,2.483244,324.2647058823529,0.4455227179460173,-0.4742427544711156,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
3.459623,3.472353,PSW,38142.35365853659,38282.69512195122,140,-0.005845832,0.013971704,0.015145372,0.010539429,1.4755201,0.35794488,4,3.090093,1417.5,-0.7436169916992326,9.111639874749702,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
3.750161,3.764174,PSW,41345.53116531165,41500.02303523035,155,-0.038639307,0.0028238983,0.03874236,0.038639307,5.9890924,0.12589736,0,2.997065,995.8064516129032,0.3238061624387399,-0.2357765170532224,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
3.816489,3.824896,PSW,42076.792682926825,42169.48780487805,93,-0.008761627,0.001808032,0.008946233,0.008761627,0.81483126,0.05751811,0,2.2053816,237.0967741935484,-0.5403160863723775,-0.3623722124003574,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
3.634321,3.649736,Fibrillation,40068.39837398374,40238.33943089431,170,-0.005525835,0.0026895208,0.006145598,0.005525835,0.9393919,0.111187555,0,2.0445697,129.7058823529412,-0.337063687315712,-1.0596959748321564,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
3.787996,3.799206,Fibrillation,41762.65921409214,41886.252710027096,124,-0.021233166,0.015772855,0.026450524,0.023455353,2.9084637,0.33174074,2,2.957968,1422.5806451612902,-0.9571939924910646,8.829687653217588,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
3.944006,3.955216,Fibrillation,43482.668699186994,43606.26219512195,124,-0.0015816651,0.006310263,0.006505466,0.0048859767,0.6058611,0.12691948,7,2.1581585,533.4677419354839,2.255902906396289,5.4952789411605245,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
3.961288,3.971097,PSW,43673.20867208672,43781.352981029806,108,-0.004208414,0.003664369,0.0055801747,0.0045529837,0.49172226,0.08177381,8,1.6140306,204.16666666666669,-0.1209292987158452,-0.9474508409941932,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
4.095551,4.104711,Fibrillation,45153.455284552845,45254.444444444445,101,0.003998019,0.0022184437,0.00457227,0.004037267,0.407764,0.08113149,2,2.3398468,436.63366336633663,0.1208036770318277,-0.7469722893488724,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
4.248065,4.259057,Fibrillation,46834.92479674797,46956.11178861788,122,-0.006643067,0.0019045256,0.006910685,0.006643067,0.8104542,0.09043933,0,2.6389167,1626.639344262295,0.6565799512990472,0.1876100400741274,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
4.397831,4.407907,Fibrillation,48486.09756097561,48597.18563685637,111,-0.008663495,0.0051464373,0.010076802,0.009454288,1.049426,0.12674144,4,2.16391,397.2972972972973,1.6314435575122146,2.263610867028417,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
4.355237,4.363023,PSW,48016.49796747968,48102.338753387536,86,-0.0008846771,0.0025699427,0.0027179513,0.002139625,0.18400773,0.071025096,11,2.0486317,512.7906976744185,-0.0679603001494937,-0.1363200956617323,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
4.106222,4.116484,PSW,45271.09756097561,45384.23983739837,113,-0.0014711499,0.011053023,0.011150497,0.005279635,0.59659874,0.19007298,9,1.3696132,195.13274336283183,-4.427723771777427,22.40230894534004,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
4.545682,4.554993,Fibrillation,50116.14634146341,50218.80487804878,102,-0.0020727757,0.0018850078,0.0028017233,0.002350739,0.23977537,0.08952304,12,2.494731,2377.941176470588,0.0975749570445179,-0.4773472212642393,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
4.559851,4.569972,PSW,50272.365853658535,50383.95121951219,111,-0.0075428816,0.001762605,0.007746086,0.0075428816,0.8372599,0.070796184,0,2.5892797,595.9459459459459,0.338344002116454,-0.4606998458544393,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
4.696793,4.704002,Fibrillation,51782.14634146341,51861.62940379404,79,-0.009351314,0.0021338165,0.009591674,0.009351314,0.7387538,0.06362037,0,2.3765485,1674.6835443037971,0.2815129832474937,0.6305545966617183,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
4.74853,4.75786,PSW,52352.55420054201,52455.41463414634,103,-0.00768075,0.0016980036,0.007866202,0.00768075,0.79111725,0.07712966,0,2.6317012,1070.388349514563,-0.1585571997621755,-0.3240691268585491,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
4.690008,4.699337,PSW,51707.338753387536,51810.19918699187,103,-0.012029933,0.002852303,0.0123634515,0.012029933,1.239083,0.093267545,0,2.7251601,1070.388349514563,-0.4982048621002968,-0.9387508660643932,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
4.843771,4.850201,Fibrillation,53402.58536585366,53473.46951219512,71,-0.002897094,0.0016648357,0.0033413817,0.002897094,0.20569368,0.050779365,0,2.255384,621.1267605633802,-0.565711093446029,-0.3928787463882597,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
4.8472,4.854058,PSW,53440.39024390244,53516.0,76,-0.0026576712,0.0017429834,0.0031782396,0.0027669389,0.21028736,0.07256802,2,2.5719051,2030.9210526315792,0.0294661589011751,-0.0381147141347981,.\Spontanaktivität\filtered_LI0605645_segment_4.wav
0.08532,0.101609,Fibrillation,940.6639566395664,1120.2452574525746,180,0.076435775,0.0020310131,0.07646276,0.076435775,13.75844,0.11921722,0,2.3087606,367.5,0.0672027039025093,-0.0896959812784103,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
0.524336,0.539461,Fibrillation,5780.807588075881,5947.561653116532,167,0.041533418,0.0028816334,0.041633267,0.041533418,6.936081,0.10258931,0,2.2901413,132.03592814371257,-1.4141833118627014,1.8921058638021933,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
0.864456,0.88152,Fibrillation,9530.636178861789,9718.768970189702,188,0.022188852,0.0028656435,0.022373132,0.022188852,4.171504,0.1076927,0,2.2099981,234.5744680851064,1.593805792673357,2.62151066930329,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
0.471592,0.478961,PSW,5199.306233062331,5280.54539295393,81,0.037834987,0.0014986574,0.037864655,0.037834987,3.0646338,0.050026998,0,2.415077,1633.3333333333337,0.3975287835984947,-0.2501783975194693,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
0.478961,0.487105,PSW,5280.54539295393,5370.336043360434,90,0.04123154,0.00115907,0.04124783,0.04123154,3.7108386,0.043315683,0,2.7350495,1224.9999999999998,0.1821763176909182,0.670251215797582,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
1.233553,1.242599,Fibrillation,13599.926829268294,13699.655826558264,100,0.018189298,0.0023448349,0.018339816,0.018189298,1.8189298,0.06559841,0,1.8716414,220.5,-0.6005533469633424,-0.6229471863974467,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
1.600551,1.608563,Fibrillation,17646.077913279132,17734.41327913279,88,0.012032017,0.0034836824,0.012526191,0.012032017,1.0588175,0.04695499,0,1.2739724,250.5681818181818,0.229807634485366,-1.3467656796211362,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
1.942996,1.9522,Fibrillation,21421.53590785908,21523.00609756097,102,0.035835445,0.0021334204,0.035898898,0.035835445,3.6552155,0.057862006,0,1.6972864,216.17647058823528,0.3297940196012667,-0.5486269541596944,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
1.892105,1.899143,Fibrillation,20860.46544715447,20938.06029810298,78,0.016262544,0.0014055014,0.016323164,0.016262544,1.2684784,0.048274912,0,2.4531484,1413.4615384615383,0.420266597513781,-0.5050765341269305,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
2.289091,2.295794,Fibrillation,25237.23780487805,25311.136856368565,74,0.018473264,0.003369854,0.01877811,0.018473264,1.3670216,0.050705846,0,1.6071975,297.97297297297297,-1.6048351788098896,1.807114314644978,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
2.463098,2.471409,Fibrillation,27155.657181571816,27247.29200542005,92,0.011753838,0.0040106326,0.0124192545,0.011753838,1.0813531,0.07653492,0,2.156475,479.3478260869565,-1.104123575426761,0.4021412789995828,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
2.986332,2.999224,Fibrillation,32924.32113821138,33066.44918699187,142,0.015838409,0.0016086181,0.015919888,0.015838409,2.249054,0.097259164,0,3.0945601,1552.8169014084506,0.3573489677946244,0.1246399517526386,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
2.635619,2.64785,Fibrillation,29057.709349593497,29192.548780487807,135,0.014670084,0.002092719,0.0148185985,0.014670084,1.9804614,0.09171197,0,2.3885489,326.66666666666663,0.0808571455611638,-0.5613503523586467,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
3.353564,3.368368,Fibrillation,36973.04336043361,37136.26287262872,163,0.009571168,0.0020971913,0.009798238,0.009571168,1.5601003,0.07505292,0,2.0988817,135.2760736196319,-0.3977746175987162,-0.668641354381708,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
3.474878,3.488449,Fibrillation,38310.53658536585,38460.15447154472,150,0.014287909,0.0041511557,0.014878724,0.014287909,2.1431863,0.09655307,0,2.057408,294.0,-0.1683453103387595,-1.3954018147291527,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
3.700235,3.719152,Fibrillation,40795.10027100271,41003.65853658537,208,0.007682617,0.0033326114,0.008374301,0.007972565,1.6582935,0.12333885,1,2.3696208,106.00961538461536,-1.7041898816232552,3.1885138350567503,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
4.054775,4.067873,Fibrillation,44703.90176151761,44848.30962059621,145,0.0061614034,0.0038817378,0.0072822236,0.0067557255,0.9795802,0.09016708,1,2.3256505,152.06896551724137,-1.2480122744977995,0.7757669200724968,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
4.765824,4.776788,Fibrillation,52543.21951219512,52664.09756097561,121,0.009454017,0.0017329167,0.0096115265,0.009454017,1.143936,0.06551481,0,2.6839054,911.1570247933884,-0.5837889347461563,0.0129467594800951,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
4.823081,4.830796,Fibrillation,53174.471544715445,53259.53387533876,85,0.0049938364,0.0038781583,0.0063228565,0.005495614,0.46712717,0.065757394,2,1.7743561,518.8235294117648,-0.1572344325896012,-0.0029279716577756,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
4.413352,4.424722,Fibrillation,48657.21409214092,48782.56910569106,125,0.014389692,0.0011283017,0.01443386,0.014389692,1.7987115,0.07103432,0,2.9265208,1764.0,-0.1069539166665168,-0.6932335891742012,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
5.125228,5.143577,Fibrillation,56505.64634146341,56707.94376693767,202,0.015250947,0.0030368608,0.0155503675,0.015250947,3.0806913,0.12912104,0,2.6420732,109.15841584158416,-1.192821701655636,0.5996305512549682,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
5.784176,5.806947,Fibrillation,63770.54742547426,64021.59620596206,251,0.00899734,0.001998787,0.009216685,0.00899734,2.2583323,0.1403681,0,2.946859,527.0916334661355,-0.541008774924273,1.4563053410992737,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
5.447673,5.468757,Fibrillation,60060.60433604336,60293.0569105691,233,0.0036865051,0.0037776835,0.005278372,0.0048256577,1.1243782,0.15037727,5,2.4056363,189.2703862660944,-1.4187432959948605,2.1664848324973187,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
6.056583,6.073872,Fibrillation,66773.83468834689,66964.44579945799,191,0.008400076,0.0013600765,0.008509469,0.008400076,1.6044145,0.11913423,0,3.2965455,1616.2303664921465,0.2863417057973662,-0.4915012751958141,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
6.452612,6.478134,Fibrillation,71140.05691056911,71421.43089430894,281,0.01489084,0.0020017007,0.015024777,0.01489084,4.184326,0.15205932,0,2.736463,258.3984375,0.2146362281974405,-0.2517629622594319,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
6.79354,6.81521,Fibrillation,74898.78861788618,75137.69105691057,239,0.009130607,0.0018070358,0.009307706,0.009130607,2.1822152,0.1254091,0,3.187043,553.5564853556485,-0.1853565213959866,0.0122628817958569,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
6.114574,6.13865,Fibrillation,67413.17886178862,67678.62601626017,265,0.004876691,0.0037490048,0.0061511914,0.0055007553,1.4577001,0.16946688,2,2.1672976,86.1328125,-0.7621592657189526,0.0663528990507131,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
7.146393,7.162957,Fibrillation,78788.98848238483,78971.60704607047,183,0.005524836,0.0021666288,0.0059344843,0.005524836,1.011045,0.10283358,0,3.0859413,963.9344262295082,0.5919793112067121,1.7914765727107351,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
7.299946,7.314719,Fibrillation,80481.91192411924,80644.7879403794,163,0.01589768,0.0014326725,0.015962102,0.01589768,2.5913217,0.09379766,0,2.7235055,270.5521472392638,-0.4627922733230746,0.3995848885466806,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
6.836153,6.853612,Fibrillation,75368.5921409214,75561.08197831978,193,0.0032222602,0.0016466371,0.003618615,0.0034016615,0.65652066,0.10251725,4,3.2075381,1028.2383419689118,-1.3604346502941205,3.773207607681817,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
7.480099,7.498454,Fibrillation,82468.09688346884,82670.45799457995,202,0.01548008,0.0019741547,0.0156054525,0.01548008,3.126976,0.1254929,0,3.1829123,982.4257425742576,2.3696077890617926,11.423040926849968,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
7.790921,7.810162,Fibrillation,85894.90989159892,86107.03997289973,213,0.006614901,0.0026861602,0.007139494,0.006614901,1.4089739,0.13229084,0,2.9050117,724.6478873239437,-0.2410490699552202,-0.76961928084474,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
8.120821,8.140062,Fibrillation,89532.05691056911,89744.18699186992,212,0.01253122,0.0040986673,0.013184482,0.01253122,2.6566186,0.14609306,0,2.125769,104.00943396226414,-1.0554434306778058,0.2988527264430125,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
8.451792,8.467908,Fibrillation,93181.01016260164,93358.69105691055,177,0.006038829,0.0021135658,0.0063980166,0.006038829,1.0688728,0.10286601,0,2.3812814,124.57627118644068,-0.2678139804349271,-0.5701323148720467,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
8.583345,8.600585,Fibrillation,94631.38211382114,94821.4593495935,190,0.003444565,0.0025339574,0.0042762095,0.0037158246,0.70600665,0.12063697,12,1.8404255,232.10526315789477,-0.4121241562232487,0.0156183310018245,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
8.782569,8.810258,Fibrillation,96827.8265582656,97133.09485094852,306,0.015248961,0.0029010314,0.01552246,0.015248961,4.666182,0.18619747,0,2.9548876,689.0625,-1.4053319005039264,2.3373231473824507,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
9.115346,9.136882,Fibrillation,100496.69918699189,100734.1300813008,238,0.0036240472,0.0013574004,0.0038699163,0.0036240472,0.8625232,0.13614906,0,3.2303388,1019.1176470588234,-0.0749536449880312,-0.4831524737783219,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
9.908065,9.921909,Fibrillation,109236.41734417345,109389.0514905149,153,0.009401005,0.0014422023,0.009510985,0.009401005,1.4383538,0.0922994,0,3.137764,1152.9411764705883,0.4016966221779035,0.6046741005217733,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
9.786542,9.805514,Fibrillation,107896.62872628726,108105.79403794036,209,0.009124448,0.0029029897,0.009575118,0.009124448,1.9070096,0.13418022,0,1.9482567,211.0047846889952,-0.2229640580911465,-1.0709738204039414,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
9.452226,9.476838,Fibrillation,104210.79674796748,104482.14634146342,272,-0.000508427,0.004482369,0.004511112,0.0037529126,1.0207922,0.16240695,11,2.1930203,172.265625,0.3113721670626734,-0.1328651646543157,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
10.442786,10.465198,Fibrillation,115131.7256097561,115378.80894308945,247,0.004076336,0.0021852653,0.0046251384,0.004350313,1.0745273,0.15259212,2,3.212325,803.4412955465586,-1.6602235834644457,4.921004416988663,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
10.767475,10.788793,Fibrillation,118711.42073170732,118946.4512195122,235,0.0031165215,0.001722907,0.003561055,0.0032478152,0.7632366,0.13526434,8,2.573197,281.48936170212767,-0.723916735178571,0.4743789191952534,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
10.113178,10.143242,Fibrillation,111497.79268292684,111829.24593495936,332,0.0028600923,0.003446263,0.0044784886,0.004085111,1.3562568,0.18501484,5,2.9801314,430.6640625,-0.6948000980405329,-0.1558599982814237,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
11.087288,11.12024,Fibrillation,122237.35975609756,122600.6524390244,363,0.004518702,0.0015676179,0.004782896,0.004518702,1.640289,0.1942618,0,3.2789607,689.0625,-0.0160254123306805,-0.3088717957267337,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
11.228432,11.259186,Fibrillation,123793.46341463414,124132.53658536586,339,0.004604597,0.00572743,0.007348862,0.0054332768,1.8418808,0.2407603,11,2.095496,258.3984375,1.1924918769665842,3.136332282795725,.\Spontanaktivität\filtered_LI0605648_segment_2.wav
0.0,0.007814,PSW,0.0,86.15650406504065,86,-0.060420074,0.027576238,0.06641563,0.060420074,5.1961265,0.20463905,0,1.1504315,256.39534883720927,-1.0370060779425765,-0.4596791883919562,.\Spontanaktivität\filtered_QD161095_segment_5.wav
0.10091,0.108385,PSW,1112.5426829268292,1194.9532520325204,82,-0.014766503,0.009323752,0.017463733,0.014766503,1.2108532,0.11155009,0,1.4631927,268.9024390243903,-0.9564733809294732,0.181322194696702,.\Spontanaktivität\filtered_QD161095_segment_5.wav
0.098192,0.104648,PSW,1082.5752032520325,1153.7479674796748,71,-0.01669047,0.005122537,0.017458871,0.01669047,1.1850234,0.06429388,0,1.3772929,310.5633802816901,-0.0051172889328874,-1.2241324401822606,.\Spontanaktivität\filtered_QD161095_segment_5.wav
0.129111,0.138964,PSW,1423.4552845528456,1532.0873983739837,109,0.07167673,0.010939426,0.072506726,0.07167673,7.8127637,0.13525704,0,0.89153546,202.2935779816514,-0.2475459598817698,-1.053039351597684,.\Spontanaktivität\filtered_QD161095_segment_5.wav
0.151876,0.157652,PSW,1674.4329268292684,1738.1138211382113,64,0.07147847,0.0047966745,0.071639225,0.07147847,4.574622,0.07005692,0,1.5394107,344.53125,0.7053933963799343,-0.1452616921647456,.\Spontanaktivität\filtered_QD161095_segment_5.wav
0.156972,0.166825,PSW,1730.621951219512,1839.2540650406504,109,0.060424965,0.0070962925,0.060840234,0.060424965,6.5863214,0.15182495,0,1.7799942,202.2935779816514,-1.296342643791579,1.612583841914013,.\Spontanaktivität\filtered_QD161095_segment_5.wav
0.190269,0.199103,PSW,2097.723577235772,2195.1178861788617,98,-0.0010107249,0.023334332,0.02335621,0.016474904,1.6145407,0.34574443,3,2.1449795,900.0,-1.3031602400394382,1.7129267048191323,.\Spontanaktivität\filtered_QD161095_segment_5.wav
0.206918,0.216431,PSW,2281.2743902439024,2386.160569105691,105,-0.025899617,0.024868503,0.03590589,0.027651614,2.9034195,0.21007204,6,0.75023174,210.0,-0.2945939335929342,-0.9829144423222558,.\Spontanaktivität\filtered_QD161095_segment_5.wav
0.251088,0.258562,PSW,2768.2459349593496,2850.6565040650407,82,0.003123849,0.007309948,0.007949451,0.006747725,0.55331343,0.11301242,5,1.3950714,268.9024390243903,-0.2560428594953333,-0.9896380634416548,.\Spontanaktivität\filtered_QD161095_segment_5.wav
0.262979,0.269095,PSW,2899.353658536585,2966.7804878048782,67,-0.026526948,0.017706675,0.031893656,0.026790679,1.7949754,0.0926918,1,0.59587455,329.1044776119403,-0.2284275834031267,-1.0939754634756012,.\Spontanaktivität\filtered_QD161095_segment_5.wav
0.279968,0.287443,PSW,3086.650406504065,3169.060975609756,83,0.06970825,0.029980298,0.075881876,0.06970825,5.7857847,0.29621828,0,1.5376983,265.66265060240966,2.3007622205002685,4.620629956668366,.\Spontanaktivität\filtered_QD161095_segment_5.wav
